track,dataset,unit,seed,experiment_name,run_id,group,model_variant,monitor_preset,trigger_mode,confirm_theta,confirm_window,confirm_cooldown,weights,log_path,horizon,acc_final,acc_min_raw,acc_min@2000,miss_tol500,MDR_tol500,cand_P50,cand_P90,cand_P99,conf_P50,conf_P90,conf_P99,MTFA_win,confirmed_count_total,confirm_rate_per_10k
U,sine_abrupt4,sample_idx,5,trackU_synth_generalization,20260108-214206-a5e_sine_abrupt4_D_two_stage_tunedPH_cd200_theta0.50_w1_cd200,D_two_stage_tunedPH_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/sine_abrupt4/ts_drift_adapt/seed5/20260108-214206-a5e_sine_abrupt4_D_two_stage_tunedPH_cd200_theta0.50_w1_cd200/sine_abrupt4__ts_drift_adapt__seed5.csv,50000,0.60092,0.46484375,0.5982288939790575,0.0,0.0,231.0,282.20000000000005,286.52,231.0,282.20000000000005,286.52,338.8493150684931,151,30.2
U,stagger_abrupt3,sample_idx,1,trackU_synth_generalization,20260108-214249-95w_stagger_abrupt3_A_or_defaultPH_theta0.50_w1_cd0,A_or_defaultPH,ts_drift_adapt,error_divergence_ph_meta,or,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed1/20260108-214249-95w_stagger_abrupt3_A_or_defaultPH_theta0.50_w1_cd0/stagger_abrupt3__ts_drift_adapt__seed1.csv,60000,0.9301171875,0.5625,0.9211939102564103,0.0,0.0,47.0,59.800000000000004,62.68,47.0,59.800000000000004,62.68,4053.3333333333335,15,2.5
U,stagger_abrupt3,sample_idx,2,trackU_synth_generalization,20260108-214249-95w_stagger_abrupt3_A_or_defaultPH_theta0.50_w1_cd0,A_or_defaultPH,ts_drift_adapt,error_divergence_ph_meta,or,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed2/20260108-214249-95w_stagger_abrupt3_A_or_defaultPH_theta0.50_w1_cd0/stagger_abrupt3__ts_drift_adapt__seed2.csv,60000,0.9308203125,0.140625,0.91748046875,0.0,0.0,79.0,91.8,94.67999999999999,79.0,91.8,94.67999999999999,3090.285714285714,17,2.8333333333333335
U,stagger_abrupt3,sample_idx,3,trackU_synth_generalization,20260108-214249-95w_stagger_abrupt3_A_or_defaultPH_theta0.50_w1_cd0,A_or_defaultPH,ts_drift_adapt,error_divergence_ph_meta,or,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed3/20260108-214249-95w_stagger_abrupt3_A_or_defaultPH_theta0.50_w1_cd0/stagger_abrupt3__ts_drift_adapt__seed3.csv,60000,0.93556640625,0.71875,0.9268875313283208,0.0,0.0,47.0,59.800000000000004,62.68,47.0,59.800000000000004,62.68,3728.0,15,2.5
U,stagger_abrupt3,sample_idx,4,trackU_synth_generalization,20260108-214249-95w_stagger_abrupt3_A_or_defaultPH_theta0.50_w1_cd0,A_or_defaultPH,ts_drift_adapt,error_divergence_ph_meta,or,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed4/20260108-214249-95w_stagger_abrupt3_A_or_defaultPH_theta0.50_w1_cd0/stagger_abrupt3__ts_drift_adapt__seed4.csv,60000,0.93078125,0.203125,0.9214679811866859,0.0,0.0,79.0,91.8,94.67999999999999,79.0,91.8,94.67999999999999,3933.090909090909,14,2.3333333333333335
U,stagger_abrupt3,sample_idx,5,trackU_synth_generalization,20260108-214249-95w_stagger_abrupt3_A_or_defaultPH_theta0.50_w1_cd0,A_or_defaultPH,ts_drift_adapt,error_divergence_ph_meta,or,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed5/20260108-214249-95w_stagger_abrupt3_A_or_defaultPH_theta0.50_w1_cd0/stagger_abrupt3__ts_drift_adapt__seed5.csv,60000,0.929140625,0.1171875,0.86279296875,0.0,0.0,79.0,117.39999999999999,126.04,79.0,117.39999999999999,126.04,3938.909090909091,14,2.3333333333333335
U,stagger_abrupt3,sample_idx,1,trackU_synth_generalization,20260108-214341-htd_stagger_abrupt3_B_or_tunedPH_theta0.50_w1_cd0,B_or_tunedPH,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",or,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed1/20260108-214341-htd_stagger_abrupt3_B_or_tunedPH_theta0.50_w1_cd0/stagger_abrupt3__ts_drift_adapt__seed1.csv,60000,0.9353515625,0.796875,0.9267016882183908,0.0,0.0,47.0,59.800000000000004,62.68,47.0,59.800000000000004,62.68,839.1111111111111,57,9.5
U,stagger_abrupt3,sample_idx,2,trackU_synth_generalization,20260108-214341-htd_stagger_abrupt3_B_or_tunedPH_theta0.50_w1_cd0,B_or_tunedPH,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",or,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed2/20260108-214341-htd_stagger_abrupt3_B_or_tunedPH_theta0.50_w1_cd0/stagger_abrupt3__ts_drift_adapt__seed2.csv,60000,0.9377734375,0.171875,0.9169921875,0.0,0.0,79.0,91.8,94.67999999999999,79.0,91.8,94.67999999999999,982.2608695652174,49,8.166666666666666
U,stagger_abrupt3,sample_idx,3,trackU_synth_generalization,20260108-214341-htd_stagger_abrupt3_B_or_tunedPH_theta0.50_w1_cd0,B_or_tunedPH,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",or,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed3/20260108-214341-htd_stagger_abrupt3_B_or_tunedPH_theta0.50_w1_cd0/stagger_abrupt3__ts_drift_adapt__seed3.csv,60000,0.94216796875,0.71875,0.9052734375,0.0,0.0,47.0,59.800000000000004,62.68,47.0,59.800000000000004,62.68,926.0408163265306,52,8.666666666666666
U,stagger_abrupt3,sample_idx,4,trackU_synth_generalization,20260108-214341-htd_stagger_abrupt3_B_or_tunedPH_theta0.50_w1_cd0,B_or_tunedPH,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",or,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed4/20260108-214341-htd_stagger_abrupt3_B_or_tunedPH_theta0.50_w1_cd0/stagger_abrupt3__ts_drift_adapt__seed4.csv,60000,0.92697265625,0.88125,0.9169610507246376,0.0,0.0,47.0,59.800000000000004,62.68,47.0,59.800000000000004,62.68,818.2857142857143,59,9.833333333333334
U,stagger_abrupt3,sample_idx,5,trackU_synth_generalization,20260108-214341-htd_stagger_abrupt3_B_or_tunedPH_theta0.50_w1_cd0,B_or_tunedPH,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",or,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed5/20260108-214341-htd_stagger_abrupt3_B_or_tunedPH_theta0.50_w1_cd0/stagger_abrupt3__ts_drift_adapt__seed5.csv,60000,0.93310546875,0.671875,0.9230349344978166,0.0,0.0,47.0,59.800000000000004,62.68,47.0,59.800000000000004,62.68,994.0425531914893,50,8.333333333333334
U,stagger_abrupt3,sample_idx,1,trackU_synth_generalization,20260108-214435-qew_stagger_abrupt3_C_weighted_tunedPH_theta0.50_w1_cd0,C_weighted_tunedPH,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",weighted,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed1/20260108-214435-qew_stagger_abrupt3_C_weighted_tunedPH_theta0.50_w1_cd0/stagger_abrupt3__ts_drift_adapt__seed1.csv,60000,0.93630859375,0.546875,0.9274121233859397,0.0,0.0,47.0,59.800000000000004,62.68,47.0,59.800000000000004,62.68,915.5918367346939,52,8.666666666666666
U,stagger_abrupt3,sample_idx,2,trackU_synth_generalization,20260108-214435-qew_stagger_abrupt3_C_weighted_tunedPH_theta0.50_w1_cd0,C_weighted_tunedPH,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",weighted,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed2/20260108-214435-qew_stagger_abrupt3_C_weighted_tunedPH_theta0.50_w1_cd0/stagger_abrupt3__ts_drift_adapt__seed2.csv,60000,0.93673828125,0.828125,0.89501953125,0.0,0.0,79.0,91.8,94.67999999999999,79.0,91.8,94.67999999999999,844.3076923076923,55,9.166666666666666
U,stagger_abrupt3,sample_idx,3,trackU_synth_generalization,20260108-214435-qew_stagger_abrupt3_C_weighted_tunedPH_theta0.50_w1_cd0,C_weighted_tunedPH,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",weighted,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed3/20260108-214435-qew_stagger_abrupt3_C_weighted_tunedPH_theta0.50_w1_cd0/stagger_abrupt3__ts_drift_adapt__seed3.csv,60000,0.9402734375,0.265625,0.8916015625,0.0,0.0,47.0,59.800000000000004,62.68,47.0,59.800000000000004,62.68,941.3333333333334,51,8.5
U,stagger_abrupt3,sample_idx,4,trackU_synth_generalization,20260108-214435-qew_stagger_abrupt3_C_weighted_tunedPH_theta0.50_w1_cd0,C_weighted_tunedPH,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",weighted,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed4/20260108-214435-qew_stagger_abrupt3_C_weighted_tunedPH_theta0.50_w1_cd0/stagger_abrupt3__ts_drift_adapt__seed4.csv,60000,0.93748046875,0.078125,0.89208984375,0.0,0.0,47.0,59.800000000000004,62.68,47.0,59.800000000000004,62.68,1037.090909090909,47,7.833333333333333
U,stagger_abrupt3,sample_idx,5,trackU_synth_generalization,20260108-214435-qew_stagger_abrupt3_C_weighted_tunedPH_theta0.50_w1_cd0,C_weighted_tunedPH,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",weighted,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed5/20260108-214435-qew_stagger_abrupt3_C_weighted_tunedPH_theta0.50_w1_cd0/stagger_abrupt3__ts_drift_adapt__seed5.csv,60000,0.93875,0.265625,0.90576171875,0.0,0.0,47.0,59.800000000000004,62.68,47.0,59.800000000000004,62.68,1107.2,43,7.166666666666667
U,stagger_abrupt3,sample_idx,1,trackU_synth_generalization,20260108-214520-ucl_stagger_abrupt3_D_two_stage_tunedPH_cd200_theta0.50_w1_cd200,D_two_stage_tunedPH_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed1/20260108-214520-ucl_stagger_abrupt3_D_two_stage_tunedPH_cd200_theta0.50_w1_cd200/stagger_abrupt3__ts_drift_adapt__seed1.csv,60000,0.93091796875,0.078125,0.8564453125,0.0,0.0,47.0,59.800000000000004,62.68,47.0,59.800000000000004,62.68,784.8421052631579,60,10.0
U,stagger_abrupt3,sample_idx,2,trackU_synth_generalization,20260108-214520-ucl_stagger_abrupt3_D_two_stage_tunedPH_cd200_theta0.50_w1_cd200,D_two_stage_tunedPH_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed2/20260108-214520-ucl_stagger_abrupt3_D_two_stage_tunedPH_cd200_theta0.50_w1_cd200/stagger_abrupt3__ts_drift_adapt__seed2.csv,60000,0.93669921875,0.703125,0.89013671875,0.0,0.0,79.0,91.8,94.67999999999999,79.0,91.8,94.67999999999999,960.0,50,8.333333333333334
U,stagger_abrupt3,sample_idx,3,trackU_synth_generalization,20260108-214520-ucl_stagger_abrupt3_D_two_stage_tunedPH_cd200_theta0.50_w1_cd200,D_two_stage_tunedPH_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed3/20260108-214520-ucl_stagger_abrupt3_D_two_stage_tunedPH_cd200_theta0.50_w1_cd200/stagger_abrupt3__ts_drift_adapt__seed3.csv,60000,0.94162109375,0.859375,0.90185546875,0.0,0.0,47.0,59.800000000000004,62.68,47.0,59.800000000000004,62.68,1062.095238095238,45,7.5
U,stagger_abrupt3,sample_idx,4,trackU_synth_generalization,20260108-214520-ucl_stagger_abrupt3_D_two_stage_tunedPH_cd200_theta0.50_w1_cd200,D_two_stage_tunedPH_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed4/20260108-214520-ucl_stagger_abrupt3_D_two_stage_tunedPH_cd200_theta0.50_w1_cd200/stagger_abrupt3__ts_drift_adapt__seed4.csv,60000,0.940234375,0.671875,0.9308434311224489,0.0,0.0,47.0,59.800000000000004,62.68,47.0,59.800000000000004,62.68,1119.2558139534883,46,7.666666666666667
U,stagger_abrupt3,sample_idx,5,trackU_synth_generalization,20260108-214520-ucl_stagger_abrupt3_D_two_stage_tunedPH_cd200_theta0.50_w1_cd200,D_two_stage_tunedPH_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackU_synth_generalization/stagger_abrupt3/ts_drift_adapt/seed5/20260108-214520-ucl_stagger_abrupt3_D_two_stage_tunedPH_cd200_theta0.50_w1_cd200/stagger_abrupt3__ts_drift_adapt__seed5.csv,60000,0.9347265625,0.84375,0.9252539912917271,0.0,0.0,47.0,59.800000000000004,62.68,47.0,59.800000000000004,62.68,999.8222222222222,48,8.0
