track,dataset,base_dataset_name,dataset_kind,unit,seed,run_id,experiment_name,log_path,monitor_preset,error.threshold,error.min_instances,trigger_mode,confirm_theta,confirm_window,confirm_cooldown,horizon,acc_final,acc_min@2000,miss_tol500,conf_P90,MTFA_win,stream_kwargs,confirm_rate_per_10k,confirmed_count_total
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,4,20260109-233215-3mz_thr0.08_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed4/20260109-233215-3mz_thr0.08_mi5/sea_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=5",0.08,5,two_stage,0.5,1,200,50000,0.86492,0.74560546875,0.0,288.6,332.8859060402685,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,5,20260109-233215-3mz_thr0.08_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed5/20260109-233215-3mz_thr0.08_mi5/sea_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=5",0.08,5,two_stage,0.5,1,200,50000,0.87614,0.76318359375,0.0,224.60000000000002,343.55555555555554,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,1,20260109-233215-3mz_thr0.08_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed1/20260109-233215-3mz_thr0.08_mi5/sine_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=5",0.08,5,two_stage,0.5,1,200,50000,0.67254,0.6477417883211679,0.0,277.40000000000003,339.7260273972603,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,2,20260109-233215-3mz_thr0.08_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed2/20260109-233215-3mz_thr0.08_mi5/sine_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=5",0.08,5,two_stage,0.5,1,200,50000,0.65492,0.6436215753424658,0.0,261.4,344.8888888888889,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,3,20260109-233215-3mz_thr0.08_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed3/20260109-233215-3mz_thr0.08_mi5/sine_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=5",0.08,5,two_stage,0.5,1,200,50000,0.6196,0.5949008498583569,0.0,304.6,347.3006993006993,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,4,20260109-233215-3mz_thr0.08_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed4/20260109-233215-3mz_thr0.08_mi5/sine_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=5",0.08,5,two_stage,0.5,1,200,50000,0.6717,0.6466153425655977,0.0,263.0,346.4055944055944,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,5,20260109-233215-3mz_thr0.08_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed5/20260109-233215-3mz_thr0.08_mi5/sine_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=5",0.08,5,two_stage,0.5,1,200,50000,0.66766,0.6406026466380543,0.0,263.0,339.7260273972603,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,1,20260109-233215-3mz_thr0.08_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed1/20260109-233215-3mz_thr0.08_mi5/sea_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=5",0.08,5,two_stage,0.5,1,200,50000,0.86996,,,,332.8859060402685,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",30.0,150
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,2,20260109-233215-3mz_thr0.08_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed2/20260109-233215-3mz_thr0.08_mi5/sea_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=5",0.08,5,two_stage,0.5,1,200,50000,0.8685,,,,329.4496644295302,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",30.0,150
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,3,20260109-233215-3mz_thr0.08_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed3/20260109-233215-3mz_thr0.08_mi5/sea_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=5",0.08,5,two_stage,0.5,1,200,50000,0.87316,,,,337.8503401360544,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",29.6,148
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,4,20260109-233215-3mz_thr0.08_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed4/20260109-233215-3mz_thr0.08_mi5/sea_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=5",0.08,5,two_stage,0.5,1,200,50000,0.86492,,,,324.1830065359477,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",30.8,154
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,5,20260109-233215-3mz_thr0.08_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed5/20260109-233215-3mz_thr0.08_mi5/sea_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=5",0.08,5,two_stage,0.5,1,200,50000,0.87614,,,,334.27027027027026,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",29.8,149
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,1,20260109-233345-cbf_thr0.08_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed1/20260109-233345-cbf_thr0.08_mi10/sea_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=10",0.08,10,two_stage,0.5,1,200,50000,0.8641,0.73974609375,0.0,469.4,676.1643835616438,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,2,20260109-233345-cbf_thr0.08_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed2/20260109-233345-cbf_thr0.08_mi10/sea_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=10",0.08,10,two_stage,0.5,1,200,50000,0.87588,0.728515625,0.0,431.0,675.5555555555555,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,3,20260109-233345-cbf_thr0.08_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed3/20260109-233345-cbf_thr0.08_mi10/sea_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=10",0.08,10,two_stage,0.5,1,200,50000,0.884,0.7495265151515151,0.0,450.2,675.945205479452,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,4,20260109-233345-cbf_thr0.08_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed4/20260109-233345-cbf_thr0.08_mi10/sea_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=10",0.08,10,two_stage,0.5,1,200,50000,0.86378,0.71923828125,0.0,431.0,675.068493150685,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,5,20260109-233345-cbf_thr0.08_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed5/20260109-233345-cbf_thr0.08_mi10/sea_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=10",0.08,10,two_stage,0.5,1,200,50000,0.87074,0.73388671875,0.0,469.4,676.1643835616438,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,1,20260109-233345-cbf_thr0.08_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed1/20260109-233345-cbf_thr0.08_mi10/sine_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=10",0.08,10,two_stage,0.5,1,200,50000,0.65082,0.6289747807017544,0.5,615.0,680.0,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,2,20260109-233345-cbf_thr0.08_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed2/20260109-233345-cbf_thr0.08_mi10/sine_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=10",0.08,10,two_stage,0.5,1,200,50000,0.63046,0.61984100135318,0.0,367.0,683.5555555555555,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,3,20260109-233345-cbf_thr0.08_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed3/20260109-233345-cbf_thr0.08_mi10/sine_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=10",0.08,10,two_stage,0.5,1,200,50000,0.6121,0.6008562853107344,0.0,431.0,675.068493150685,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,4,20260109-233345-cbf_thr0.08_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed4/20260109-233345-cbf_thr0.08_mi10/sine_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=10",0.08,10,two_stage,0.5,1,200,50000,0.63396,0.6143012152777778,0.0,431.0,694.0845070422536,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,5,20260109-233345-cbf_thr0.08_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed5/20260109-233345-cbf_thr0.08_mi10/sine_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=10",0.08,10,two_stage,0.5,1,200,50000,0.64246,0.6282029085872576,0.0,367.0,683.5555555555555,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,1,20260109-233345-cbf_thr0.08_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed1/20260109-233345-cbf_thr0.08_mi10/sea_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=10",0.08,10,two_stage,0.5,1,200,50000,0.8641,,,,641.038961038961,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",15.6,78
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,2,20260109-233345-cbf_thr0.08_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed2/20260109-233345-cbf_thr0.08_mi10/sea_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=10",0.08,10,two_stage,0.5,1,200,50000,0.87588,,,,640.0,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",15.4,77
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,3,20260109-233345-cbf_thr0.08_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed3/20260109-233345-cbf_thr0.08_mi10/sea_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=10",0.08,10,two_stage,0.5,1,200,50000,0.884,,,,640.8311688311688,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",15.6,78
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,4,20260109-233345-cbf_thr0.08_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed4/20260109-233345-cbf_thr0.08_mi10/sea_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=10",0.08,10,two_stage,0.5,1,200,50000,0.86378,,,,640.0,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",15.6,78
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,5,20260109-233345-cbf_thr0.08_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed5/20260109-233345-cbf_thr0.08_mi10/sea_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=10",0.08,10,two_stage,0.5,1,200,50000,0.87074,,,,641.038961038961,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",15.6,78
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,1,20260109-233516-t81_thr0.08_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed1/20260109-233516-t81_thr0.08_mi25/sea_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=25",0.08,25,two_stage,0.5,1,200,50000,0.87752,0.7822265625,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,2,20260109-233516-t81_thr0.08_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed2/20260109-233516-t81_thr0.08_mi25/sea_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=25",0.08,25,two_stage,0.5,1,200,50000,0.87814,0.732421875,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,3,20260109-233516-t81_thr0.08_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed3/20260109-233516-t81_thr0.08_mi25/sea_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=25",0.08,25,two_stage,0.5,1,200,50000,0.87084,0.7481060606060606,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,4,20260109-233516-t81_thr0.08_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed4/20260109-233516-t81_thr0.08_mi25/sea_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=25",0.08,25,two_stage,0.5,1,200,50000,0.87532,0.759765625,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,5,20260109-233516-t81_thr0.08_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed5/20260109-233516-t81_thr0.08_mi25/sea_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=25",0.08,25,two_stage,0.5,1,200,50000,0.88644,0.74755859375,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,1,20260109-233516-t81_thr0.08_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed1/20260109-233516-t81_thr0.08_mi25/sine_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=25",0.08,25,two_stage,0.5,1,200,50000,0.63916,0.6187455799151343,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,2,20260109-233516-t81_thr0.08_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed2/20260109-233516-t81_thr0.08_mi25/sine_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=25",0.08,25,two_stage,0.5,1,200,50000,0.62582,0.6100589945280438,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,3,20260109-233516-t81_thr0.08_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed3/20260109-233516-t81_thr0.08_mi25/sine_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=25",0.08,25,two_stage,0.5,1,200,50000,0.6661,0.6496606135401974,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,4,20260109-233516-t81_thr0.08_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed4/20260109-233516-t81_thr0.08_mi25/sine_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=25",0.08,25,two_stage,0.5,1,200,50000,0.67964,0.650760750728863,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,5,20260109-233516-t81_thr0.08_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed5/20260109-233516-t81_thr0.08_mi25/sine_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=25",0.08,25,two_stage,0.5,1,200,50000,0.59324,0.5899158970976254,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,1,20260109-233516-t81_thr0.08_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed1/20260109-233516-t81_thr0.08_mi25/sea_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=25",0.08,25,two_stage,0.5,1,200,50000,0.87752,,,,1600.0,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",6.2,31
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,2,20260109-233516-t81_thr0.08_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed2/20260109-233516-t81_thr0.08_mi25/sea_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=25",0.08,25,two_stage,0.5,1,200,50000,0.87814,,,,1600.0,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",6.2,31
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,3,20260109-233516-t81_thr0.08_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed3/20260109-233516-t81_thr0.08_mi25/sea_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=25",0.08,25,two_stage,0.5,1,200,50000,0.87084,,,,1600.0,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",6.2,31
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,4,20260109-233516-t81_thr0.08_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed4/20260109-233516-t81_thr0.08_mi25/sea_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=25",0.08,25,two_stage,0.5,1,200,50000,0.87532,,,,1600.0,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",6.2,31
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,5,20260109-233516-t81_thr0.08_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed5/20260109-233516-t81_thr0.08_mi25/sea_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.08,error.min_instances=25",0.08,25,two_stage,0.5,1,200,50000,0.88644,,,,1600.0,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",6.2,31
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,1,20260109-233646-dc8_thr0.10_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed1/20260109-233646-dc8_thr0.10_mi5/sea_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",0.1,5,two_stage,0.5,1,200,50000,0.8697,0.71728515625,0.0,277.40000000000003,349.7464788732394,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,2,20260109-233646-dc8_thr0.10_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed2/20260109-233646-dc8_thr0.10_mi5/sea_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",0.1,5,two_stage,0.5,1,200,50000,0.88106,0.6826171875,0.0,242.20000000000002,358.4927536231884,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,3,20260109-233646-dc8_thr0.10_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed3/20260109-233646-dc8_thr0.10_mi5/sea_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",0.1,5,two_stage,0.5,1,200,50000,0.8775,0.734375,0.0,282.20000000000005,337.9591836734694,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,4,20260109-233646-dc8_thr0.10_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed4/20260109-233646-dc8_thr0.10_mi5/sea_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",0.1,5,two_stage,0.5,1,200,50000,0.88796,0.75634765625,0.0,117.4,356.8345323741007,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,5,20260109-233646-dc8_thr0.10_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed5/20260109-233646-dc8_thr0.10_mi5/sea_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",0.1,5,two_stage,0.5,1,200,50000,0.86644,0.74560546875,0.0,258.20000000000005,341.1862068965517,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,1,20260109-233646-dc8_thr0.10_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed1/20260109-233646-dc8_thr0.10_mi5/sine_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",0.1,5,two_stage,0.5,1,200,50000,0.64798,0.6238409415121255,0.0,138.2,341.1862068965517,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,2,20260109-233646-dc8_thr0.10_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed2/20260109-233646-dc8_thr0.10_mi5/sine_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",0.1,5,two_stage,0.5,1,200,50000,0.64254,0.6294550619834711,0.0,199.00000000000003,342.0689655172414,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
