track,dataset,unit,seed,experiment_name,run_id,detector_mode,error_threshold,error_min_instances,recovery_mode,use_severity_v2,severity_gate,severity_gate_min_streak,monitor_preset,trigger_mode,confirm_theta,confirm_window,confirm_cooldown,weights,log_path,horizon,acc_final,acc_min_raw,acc_min@2000,post_mean@W1000,post_min@W1000,recovery_time_to_pre90,confirmed_count,confirm_rate_per_10k,picked_gate_m,picked_note
Y,INSECTS_abrupt_balanced,sample_idx,15,trackY_detector_gating_interaction,20260109-003529-1qh_clean_v2_gate_m1_thr0.050_m1_theta0.50_w1_cd200,clean,0.05,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed15/20260109-003529-1qh_clean_v2_gate_m1_thr0.050_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed15.csv,52847,0.20816697258122505,0.140625,0.16536458333333334,0.19875289341558228,0.19797165748915274,178.4,38,7.190569001078585,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,16,trackY_detector_gating_interaction,20260109-003529-1qh_clean_v2_gate_m1_thr0.050_m1_theta0.50_w1_cd200,clean,0.05,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed16/20260109-003529-1qh_clean_v2_gate_m1_thr0.050_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed16.csv,52847,0.19274509432891176,0.1484375,0.15794836956521738,0.18707067919924386,0.18625900891400096,178.4,38,7.190569001078585,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,17,trackY_detector_gating_interaction,20260109-003529-1qh_clean_v2_gate_m1_thr0.050_m1_theta0.50_w1_cd200,clean,0.05,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed17/20260109-003529-1qh_clean_v2_gate_m1_thr0.050_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed17.csv,52847,0.20370125078055518,0.1640625,0.1671195652173913,0.19055561330827195,0.19014970336818932,178.4,39,7.379794501106969,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,18,trackY_detector_gating_interaction,20260109-003529-1qh_clean_v2_gate_m1_thr0.050_m1_theta0.50_w1_cd200,clean,0.05,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed18/20260109-003529-1qh_clean_v2_gate_m1_thr0.050_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed18.csv,52847,0.18988778927848318,0.15691817434210525,0.15691817434210525,0.1757867501918192,0.17487406891221774,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,19,trackY_detector_gating_interaction,20260109-003529-1qh_clean_v2_gate_m1_thr0.050_m1_theta0.50_w1_cd200,clean,0.05,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed19/20260109-003529-1qh_clean_v2_gate_m1_thr0.050_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed19.csv,52847,0.2150547807822582,0.1765625,0.1765625,0.20247387110644893,0.2015611743272119,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,20,trackY_detector_gating_interaction,20260109-003529-1qh_clean_v2_gate_m1_thr0.050_m1_theta0.50_w1_cd200,clean,0.05,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed20/20260109-003529-1qh_clean_v2_gate_m1_thr0.050_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed20.csv,52847,0.18706832932806025,0.16339285714285715,0.16339285714285715,0.18080185867314064,0.1799855734753914,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,1,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed1/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed1.csv,52847,0.22069370068310407,0.17578125,0.17578125,0.20971639222668975,0.20884124468263462,178.4,39,7.379794501106969,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,2,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed2/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed2.csv,52847,0.2055745832308362,0.16508152173913043,0.16508152173913043,0.19946242361774924,0.1985809360355503,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,3,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed3/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed3.csv,52847,0.1958673150793801,0.15619338768115942,0.15619338768115942,0.18731602712483758,0.18649838537377914,178.4,38,7.190569001078585,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,4,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed4/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed4.csv,52847,0.19609438567941415,0.1484375,0.17017663043478262,0.19194895813788374,0.19103097468126312,178.4,39,7.379794501106969,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,5,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed5/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed5.csv,52847,0.20021950158003293,0.12109375,0.1624207427536232,0.18460922031336718,0.18372489952093699,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,6,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed6/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed6.csv,52847,0.19658637197948794,0.14453125,0.16927083333333334,0.19669853687730282,0.19588091083171771,178.4,38,7.190569001078585,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,7,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed7/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed7.csv,52847,0.19774064752966108,0.16202445652173914,0.16202445652173914,0.19274869213760581,0.19187434047391363,178.4,41,7.758245501163737,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,8,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed8/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed8.csv,52847,0.2088292618313244,0.1640625,0.16519474637681159,0.1938887040205711,0.19306462227821752,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,9,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed9/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed9.csv,52847,0.19422105322913316,0.16350446428571427,0.16350446428571427,0.18539617553515295,0.18476044625617252,178.4,39,7.379794501106969,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,10,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed10/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed10.csv,52847,0.2018279183302742,0.1676290760869565,0.1676290760869565,0.19006943329670928,0.18903422549062002,178.4,39,7.379794501106969,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,11,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed11/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed11.csv,52847,0.21465740723219862,0.15630661231884058,0.15630661231884058,0.1969781245962528,0.19614624381467888,178.4,38,7.190569001078585,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,12,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed12/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed12.csv,52847,0.2001627339300244,0.0859375,0.16162109375,0.18782607071794696,0.1869257933923617,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,13,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed13/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed13.csv,52847,0.21195148258179272,0.109375,0.16668526785714285,0.20276757807602905,0.20164202133406858,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,14,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed14/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed14.csv,52847,0.2045338429806801,0.1599298007246377,0.1599298007246377,0.19033926357558792,0.18946458356433069,178.4,39,7.379794501106969,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,15,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed15/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed15.csv,52847,0.20313357428047005,0.16581748188405798,0.16581748188405798,0.19469440119397963,0.19395468253592596,178.4,39,7.379794501106969,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,16,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed16/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed16.csv,52847,0.1907393040286109,0.15715579710144928,0.15715579710144928,0.18183283101390044,0.18097908567678453,178.4,38,7.190569001078585,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,17,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed17/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed17.csv,52847,0.19779741517966962,0.08203125,0.15557065217391305,0.18336760038272287,0.18259613122888002,178.4,39,7.379794501106969,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,18,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed18/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed18.csv,52847,0.20160084773024012,0.15625,0.17836782094594594,0.19142395793468817,0.1911719928331131,178.4,38,7.190569001078585,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,19,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed19/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed19.csv,52847,0.20951047363142658,0.17368659420289856,0.17368659420289856,0.19860533461672994,0.19771606704557176,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,20,trackY_detector_gating_interaction,20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2,1,none,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed20/20260109-003622-djg_sensitive_v2_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed20.csv,52847,0.20283081348042462,0.12109375,0.17349330357142856,0.19887902991855907,0.19810589953871982,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,1,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed1/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed1.csv,52847,0.20860219123129034,0.16015625,0.16717617753623187,0.19870625501363004,0.19779816386761606,178.4,39,7.379794501106969,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,2,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed2/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed2.csv,52847,0.20618010483092702,0.17578125,0.17788856907894737,0.20055618616250354,0.1997742250335884,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,3,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed3/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed3.csv,52847,0.20190360853028555,0.16015625,0.16668526785714285,0.19026832389287637,0.1897993383525687,178.4,38,7.190569001078585,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,4,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed4/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed4.csv,52847,0.21089181978163377,0.1640625,0.18141741071428572,0.2050910799224201,0.20425645279415677,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,5,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed5/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed5.csv,52847,0.1903986981285598,0.15183423913043478,0.15183423913043478,0.18059675554347296,0.17980154082214947,178.4,38,7.190569001078585,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,6,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed6/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed6.csv,52847,0.21123242568168488,0.16921422101449277,0.16921422101449277,0.20093223442210498,0.1999522033377587,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,7,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed7/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed7.csv,52847,0.2053285900807993,0.15625,0.17629076086956522,0.20024020234670598,0.19925306343795046,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,8,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed8/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed8.csv,52847,0.2147520199822128,0.15936367753623187,0.15936367753623187,0.19409286458705255,0.19314889687608727,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
