track,dataset,unit,seed,experiment_name,run_id,group,model_variant,monitor_preset,trigger_mode,confirm_theta,confirm_window,confirm_cooldown,weights,use_severity_v2,severity_gate,severity_gate_min_streak,log_path,horizon,acc_final,acc_min_raw,acc_min@2000,post_mean@W1000,post_min@W1000,recovery_time_to_pre90,confirmed_count_total,confirm_rate_per_10k
V,INSECTS_abrupt_balanced,sample_idx,2,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed2/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed2.csv,52847,0.19984105057997617,0.17177083333333334,0.17177083333333334,0.18836062611533766,0.1878629102571121,178.4,40,7.569020001135353
V,INSECTS_abrupt_balanced,sample_idx,3,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed3/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed3.csv,52847,0.20269835563040475,0.15234375,0.1609375,0.18915345443787077,0.1885393418007953,178.4,39,7.379794501106969
V,INSECTS_abrupt_balanced,sample_idx,4,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed4/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed4.csv,52847,0.19121236777868186,0.165234375,0.165234375,0.18900030967443152,0.18819095206649053,178.4,39,7.379794501106969
V,INSECTS_abrupt_balanced,sample_idx,5,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed5/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed5.csv,52847,0.19338846102900828,0.16015625,0.165138134057971,0.1854987223282756,0.18465813265252057,178.4,39,7.379794501106969
V,INSECTS_abrupt_balanced,sample_idx,6,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed6/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed6.csv,52847,0.19878138777981721,0.14453125,0.15953351449275363,0.19087908299989087,0.18994239193327989,178.4,37,7.001343501050202
V,INSECTS_abrupt_balanced,sample_idx,7,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed7/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed7.csv,52847,0.20048441728007266,0.0625,0.1630859375,0.1944185465398128,0.19347695269265477,178.4,39,7.379794501106969
V,INSECTS_abrupt_balanced,sample_idx,8,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed8/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed8.csv,52847,0.21221639828183245,0.15234375,0.17232789855072464,0.20113773845269106,0.20018148509678477,178.4,39,7.379794501106969
V,INSECTS_abrupt_balanced,sample_idx,9,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed9/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed9.csv,52847,0.19738111907960718,0.1599298007246377,0.1599298007246377,0.18465623637812936,0.1838921320121171,178.4,39,7.379794501106969
V,INSECTS_abrupt_balanced,sample_idx,10,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed10/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed10.csv,52847,0.19461842677919278,0.05859375,0.14781476449275363,0.18189586566342172,0.1809704212189212,178.4,38,7.190569001078585
V,INSECTS_abrupt_balanced,sample_idx,11,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed11/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed11.csv,52847,0.2176093250326414,0.16185461956521738,0.16185461956521738,0.19833527820387725,0.19727433597631908,178.4,40,7.569020001135353
V,INSECTS_abrupt_balanced,sample_idx,12,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed12/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed12.csv,52847,0.2164739720324711,0.1484375,0.18794642857142857,0.20981161561322076,0.208823691214796,178.4,40,7.569020001135353
V,INSECTS_abrupt_balanced,sample_idx,13,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed13/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed13.csv,52847,0.21038091093155714,0.16015625,0.16590401785714284,0.20042130497547303,0.19955081197226962,178.4,39,7.379794501106969
V,INSECTS_abrupt_balanced,sample_idx,14,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed14/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed14.csv,52847,0.21706057108255908,0.16015625,0.1688179347826087,0.2034002395707129,0.20253396907179283,178.4,38,7.190569001078585
V,INSECTS_abrupt_balanced,sample_idx,15,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed15/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed15.csv,52847,0.20555566068083334,0.1702332427536232,0.1702332427536232,0.19830226019758315,0.19754112638216423,178.4,38,7.190569001078585
V,INSECTS_abrupt_balanced,sample_idx,16,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed16/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed16.csv,52847,0.1866520332279978,0.078125,0.1520040760869565,0.17963230785636558,0.17879027928043098,178.4,39,7.379794501106969
V,INSECTS_abrupt_balanced,sample_idx,17,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed17/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed17.csv,52847,0.20693700683104055,0.17391304347826086,0.17391304347826086,0.1947042003584301,0.19429357292261906,178.4,39,7.379794501106969
V,INSECTS_abrupt_balanced,sample_idx,18,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed18/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed18.csv,52847,0.20071148788010673,0.162109375,0.169921875,0.18960618133381346,0.18884563567574197,178.4,38,7.190569001078585
V,INSECTS_abrupt_balanced,sample_idx,19,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed19/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed19.csv,52847,0.18449486252767422,0.15228713768115942,0.15228713768115942,0.17361043981214833,0.17286698275721296,178.4,40,7.569020001135353
V,INSECTS_abrupt_balanced,sample_idx,20,trackV_insects_recovery,20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200,C_v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackV_insects_recovery/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed20/20260108-220131-i93_C_v2_gate_m5_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed20.csv,52847,0.19705943572955892,0.15703125,0.15857110507246377,0.18723916452068032,0.1865982908532475,178.4,39,7.379794501106969
