track,unit,dataset,seed,experiment_name,run_id,config_tag,model_variant,monitor_preset,monitor_preset_base,trigger_mode,confirm_theta,confirm_window,weights,log_path,acc_final,mean_acc,acc_min,MDR_win,MTD_win,MTFA_win,MTR_win,MDR_tol500,MTD_tol500,MTFA_tol500,MTR_tol500,ph_error_threshold,ph_error_min_instances,ph_divergence_threshold,ph_divergence_min_instances,drift_idx,drift_pos,segment_end,first_candidate_step,first_confirmed_step,delay_candidate,delay_confirmed,miss_tol500
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-013150-p41_two_stage_err_mi_25_thr_0.1,"two_stage_err(mi=25,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=25",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-013150-p41_two_stage_err_mi_25_thr_0.1/sea_abrupt4__ts_drift_adapt__seed4.csv,0.86846,0.8263647117015354,0.578125,0.0,999.0,1777.7777777777778,1.7795573351128908,0.75,399.0,1600.0,16.040100250626566,0.1,25,0.05,30,2,30000,40000,30399,30399,399,399,0
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-013150-p41_two_stage_err_mi_25_thr_0.1,"two_stage_err(mi=25,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=25",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-013150-p41_two_stage_err_mi_25_thr_0.1/sea_abrupt4__ts_drift_adapt__seed4.csv,0.86846,0.8263647117015354,0.578125,0.0,999.0,1777.7777777777778,1.7795573351128908,0.75,399.0,1600.0,16.040100250626566,0.1,25,0.05,30,3,40000,50000,41599,41599,1599,1599,1
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-013150-p41_two_stage_err_mi_25_thr_0.1,"two_stage_err(mi=25,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=25",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-013150-p41_two_stage_err_mi_25_thr_0.1/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87246,0.8231951746414924,0.40625,0.0,999.0,1777.7777777777778,1.7795573351128908,0.75,399.0,1655.1724137931035,16.593207155820586,0.1,25,0.05,30,0,10000,20000,11199,11199,1199,1199,1
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-013150-p41_two_stage_err_mi_25_thr_0.1,"two_stage_err(mi=25,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=25",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-013150-p41_two_stage_err_mi_25_thr_0.1/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87246,0.8231951746414924,0.40625,0.0,999.0,1777.7777777777778,1.7795573351128908,0.75,399.0,1655.1724137931035,16.593207155820586,0.1,25,0.05,30,1,20000,30000,20799,20799,799,799,1
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-013150-p41_two_stage_err_mi_25_thr_0.1,"two_stage_err(mi=25,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=25",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-013150-p41_two_stage_err_mi_25_thr_0.1/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87246,0.8231951746414924,0.40625,0.0,999.0,1777.7777777777778,1.7795573351128908,0.75,399.0,1655.1724137931035,16.593207155820586,0.1,25,0.05,30,2,30000,40000,30399,30399,399,399,0
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-013150-p41_two_stage_err_mi_25_thr_0.1,"two_stage_err(mi=25,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=25",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-013150-p41_two_stage_err_mi_25_thr_0.1/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87246,0.8231951746414924,0.40625,0.0,999.0,1777.7777777777778,1.7795573351128908,0.75,399.0,1655.1724137931035,16.593207155820586,0.1,25,0.05,30,3,40000,50000,41599,41599,1599,1599,1
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87366,0.8341603364424697,0.703125,0.0,567.0,1072.0,1.8906525573192239,0.5,295.0,1150.439024390244,7.799586606035552,0.2,25,0.02,5,0,10000,20000,10879,10879,879,879,1
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87366,0.8341603364424697,0.703125,0.0,567.0,1072.0,1.8906525573192239,0.5,295.0,1150.439024390244,7.799586606035552,0.2,25,0.02,5,1,20000,30000,20799,20799,799,799,1
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87366,0.8341603364424697,0.703125,0.0,567.0,1072.0,1.8906525573192239,0.5,295.0,1150.439024390244,7.799586606035552,0.2,25,0.02,5,2,30000,40000,30335,30335,335,335,0
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87366,0.8341603364424697,0.703125,0.0,567.0,1072.0,1.8906525573192239,0.5,295.0,1150.439024390244,7.799586606035552,0.2,25,0.02,5,3,40000,50000,40255,40255,255,255,0
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed2.csv,0.85916,0.8060363494255647,0.28125,0.0,567.0,1195.2,2.107936507936508,0.5,231.0,1258.1052631578948,10.892686261107315,0.2,25,0.02,5,0,10000,20000,11199,11199,1199,1199,1
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed2.csv,0.85916,0.8060363494255647,0.28125,0.0,567.0,1195.2,2.107936507936508,0.5,231.0,1258.1052631578948,10.892686261107315,0.2,25,0.02,5,1,20000,30000,20607,20607,607,607,1
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed2.csv,0.85916,0.8060363494255647,0.28125,0.0,567.0,1195.2,2.107936507936508,0.5,231.0,1258.1052631578948,10.892686261107315,0.2,25,0.02,5,2,30000,40000,30143,30143,143,143,0
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed2.csv,0.85916,0.8060363494255647,0.28125,0.0,567.0,1195.2,2.107936507936508,0.5,231.0,1258.1052631578948,10.892686261107315,0.2,25,0.02,5,3,40000,50000,40319,40319,319,319,0
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed3.csv,0.88304,0.8393606664244925,0.75,0.0,551.0,1164.4878048780488,2.1134079943340267,0.5,167.0,1193.6,14.294610778443113,0.2,25,0.02,5,0,10000,20000,11071,11071,1071,1071,1
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed3.csv,0.88304,0.8393606664244925,0.75,0.0,551.0,1164.4878048780488,2.1134079943340267,0.5,167.0,1193.6,14.294610778443113,0.2,25,0.02,5,1,20000,30000,20799,20799,799,799,1
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed3.csv,0.88304,0.8393606664244925,0.75,0.0,551.0,1164.4878048780488,2.1134079943340267,0.5,167.0,1193.6,14.294610778443113,0.2,25,0.02,5,2,30000,40000,30143,30143,143,143,0
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed3.csv,0.88304,0.8393606664244925,0.75,0.0,551.0,1164.4878048780488,2.1134079943340267,0.5,167.0,1193.6,14.294610778443113,0.2,25,0.02,5,3,40000,50000,40191,40191,191,191,0
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8759,0.831904500096404,0.5,0.0,631.0,1235.6923076923076,1.9583079361209312,0.5,359.0,1204.8,6.711977715877437,0.2,25,0.02,5,0,10000,20000,11199,11199,1199,1199,1
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8759,0.831904500096404,0.5,0.0,631.0,1235.6923076923076,1.9583079361209312,0.5,359.0,1204.8,6.711977715877437,0.2,25,0.02,5,1,20000,30000,20607,20607,607,607,1
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8759,0.831904500096404,0.5,0.0,631.0,1235.6923076923076,1.9583079361209312,0.5,359.0,1204.8,6.711977715877437,0.2,25,0.02,5,2,30000,40000,30271,30271,271,271,0
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8759,0.831904500096404,0.5,0.0,631.0,1235.6923076923076,1.9583079361209312,0.5,359.0,1204.8,6.711977715877437,0.2,25,0.02,5,3,40000,50000,40447,40447,447,447,0
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed5.csv,0.88112,0.8273156445125992,0.46875,0.0,535.0,1261.4736842105262,2.357894736842105,0.25,313.6666666666667,1290.3783783783783,5.485136571215211,0.2,25,0.02,5,0,10000,20000,11199,11199,1199,1199,1
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed5.csv,0.88112,0.8273156445125992,0.46875,0.0,535.0,1261.4736842105262,2.357894736842105,0.25,313.6666666666667,1290.3783783783783,5.485136571215211,0.2,25,0.02,5,1,20000,30000,20351,20351,351,351,0
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed5.csv,0.88112,0.8273156445125992,0.46875,0.0,535.0,1261.4736842105262,2.357894736842105,0.25,313.6666666666667,1290.3783783783783,5.485136571215211,0.2,25,0.02,5,2,30000,40000,30271,30271,271,271,0
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-013233-pjp_two_stage_div_mi_5_thr_0.02,"two_stage_div(mi=5,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-013233-pjp_two_stage_div_mi_5_thr_0.02/sea_abrupt4__ts_drift_adapt__seed5.csv,0.88112,0.8273156445125992,0.46875,0.0,535.0,1261.4736842105262,2.357894736842105,0.25,313.6666666666667,1290.3783783783783,5.485136571215211,0.2,25,0.02,5,3,40000,50000,40319,40319,319,319,0
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013315-opz_two_stage_div_mi_5_thr_0.05,"two_stage_div(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013315-opz_two_stage_div_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed1.csv,0.85698,0.7955753144493759,0.21875,0.0,679.0,1876.48,2.7635935198821797,0.75,191.0,1675.4285714285713,35.087509349289455,0.2,25,0.05,5,0,10000,20000,11199,11199,1199,1199,1
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013315-opz_two_stage_div_mi_5_thr_0.05,"two_stage_div(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013315-opz_two_stage_div_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed1.csv,0.85698,0.7955753144493759,0.21875,0.0,679.0,1876.48,2.7635935198821797,0.75,191.0,1675.4285714285713,35.087509349289455,0.2,25,0.05,5,1,20000,30000,20799,20799,799,799,1
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013315-opz_two_stage_div_mi_5_thr_0.05,"two_stage_div(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013315-opz_two_stage_div_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed1.csv,0.85698,0.7955753144493759,0.21875,0.0,679.0,1876.48,2.7635935198821797,0.75,191.0,1675.4285714285713,35.087509349289455,0.2,25,0.05,5,2,30000,40000,30527,30527,527,527,1
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013315-opz_two_stage_div_mi_5_thr_0.05,"two_stage_div(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013315-opz_two_stage_div_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed1.csv,0.85698,0.7955753144493759,0.21875,0.0,679.0,1876.48,2.7635935198821797,0.75,191.0,1675.4285714285713,35.087509349289455,0.2,25,0.05,5,3,40000,50000,40191,40191,191,191,0
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013315-opz_two_stage_div_mi_5_thr_0.05,"two_stage_div(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013315-opz_two_stage_div_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed2.csv,0.87384,0.8220865121435286,0.59375,0.0,631.0,1725.6296296296296,2.7347537712038505,0.5,263.0,1664.0,12.653992395437262,0.2,25,0.05,5,0,10000,20000,11199,11199,1199,1199,1
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013315-opz_two_stage_div_mi_5_thr_0.05,"two_stage_div(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013315-opz_two_stage_div_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed2.csv,0.87384,0.8220865121435286,0.59375,0.0,631.0,1725.6296296296296,2.7347537712038505,0.5,263.0,1664.0,12.653992395437262,0.2,25,0.05,5,1,20000,30000,20799,20799,799,799,1
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013315-opz_two_stage_div_mi_5_thr_0.05,"two_stage_div(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013315-opz_two_stage_div_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed2.csv,0.87384,0.8220865121435286,0.59375,0.0,631.0,1725.6296296296296,2.7347537712038505,0.5,263.0,1664.0,12.653992395437262,0.2,25,0.05,5,2,30000,40000,30335,30335,335,335,0
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013315-opz_two_stage_div_mi_5_thr_0.05,"two_stage_div(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013315-opz_two_stage_div_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed2.csv,0.87384,0.8220865121435286,0.59375,0.0,631.0,1725.6296296296296,2.7347537712038505,0.5,263.0,1664.0,12.653992395437262,0.2,25,0.05,5,3,40000,50000,40191,40191,191,191,0
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-013315-opz_two_stage_div_mi_5_thr_0.05,"two_stage_div(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-013315-opz_two_stage_div_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed3.csv,0.87572,0.8333755349622614,0.65625,0.0,679.0,1744.5925925925926,2.5693558064692086,0.75,191.0,1624.2758620689656,34.01624842029247,0.2,25,0.05,5,0,10000,20000,11199,11199,1199,1199,1
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-013315-opz_two_stage_div_mi_5_thr_0.05,"two_stage_div(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-013315-opz_two_stage_div_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed3.csv,0.87572,0.8333755349622614,0.65625,0.0,679.0,1744.5925925925926,2.5693558064692086,0.75,191.0,1624.2758620689656,34.01624842029247,0.2,25,0.05,5,1,20000,30000,20799,20799,799,799,1
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-013315-opz_two_stage_div_mi_5_thr_0.05,"two_stage_div(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-013315-opz_two_stage_div_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed3.csv,0.87572,0.8333755349622614,0.65625,0.0,679.0,1744.5925925925926,2.5693558064692086,0.75,191.0,1624.2758620689656,34.01624842029247,0.2,25,0.05,5,2,30000,40000,30527,30527,527,527,1
