track,dataset,unit,seed,experiment_name,run_id,group,model_variant,monitor_preset,trigger_mode,confirm_theta,confirm_window,confirm_cooldown,weights,use_severity_v2,severity_gate,severity_gate_min_streak,log_path,horizon,acc_final,acc_min_raw,acc_min@2000,post_mean@W1000,post_min@W1000,recovery_time_to_pre90,confirmed_count,confirm_rate_per_10k
X,INSECTS_abrupt_balanced,sample_idx,2,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed2/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed2.csv,52847,0.19546994152932048,0.173828125,0.173828125,0.20177775854410757,0.20103088844544184,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,3,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed3/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed3.csv,52847,0.19766495732964975,0.08984375,0.16495535714285714,0.19010736196250433,0.18934645195661295,178.4,38,7.190569001078585
X,INSECTS_abrupt_balanced,sample_idx,4,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed4/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed4.csv,52847,0.21161087668174164,0.19140625,0.19268973214285715,0.2130166269787117,0.21212703582033052,178.4,37,7.001343501050202
X,INSECTS_abrupt_balanced,sample_idx,5,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed5/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed5.csv,52847,0.2031146517304672,0.15330615942028986,0.15330615942028986,0.18413128631114187,0.18335585206787944,178.4,40,7.569020001135353
X,INSECTS_abrupt_balanced,sample_idx,6,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed6/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed6.csv,52847,0.20565027343084755,0.03125,0.14453125,0.19149813240890728,0.1905990152696567,178.4,40,7.569020001135353
X,INSECTS_abrupt_balanced,sample_idx,7,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed7/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed7.csv,52847,0.20239559483035935,0.15885416666666666,0.15885416666666666,0.1908595388744085,0.18997712149504656,178.4,41,7.758245501163737
X,INSECTS_abrupt_balanced,sample_idx,8,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed8/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed8.csv,52847,0.2134652865820198,0.17391304347826086,0.17391304347826086,0.197353236436911,0.1965530779295193,178.4,40,7.569020001135353
X,INSECTS_abrupt_balanced,sample_idx,9,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed9/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed9.csv,52847,0.1925180237288777,0.1484375,0.15075860507246377,0.18383355214907462,0.183054702853197,178.4,36,6.812118001021818
X,INSECTS_abrupt_balanced,sample_idx,10,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed10/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed10.csv,52847,0.20269835563040475,0.125,0.1681951992753623,0.1917493853978241,0.19121048245113387,178.4,38,7.190569001078585
X,INSECTS_abrupt_balanced,sample_idx,11,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed11/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed11.csv,52847,0.21337067383200561,0.17181919642857144,0.17181919642857144,0.19925412010188176,0.19831516278815559,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,12,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed12/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed12.csv,52847,0.21000245993150038,0.16796875,0.17667410714285714,0.1961266370863947,0.19516252654367,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,13,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed13/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed13.csv,52847,0.20273620073041043,0.13671875,0.157325634057971,0.19360003150456212,0.19264238053278582,178.4,38,7.190569001078585
X,INSECTS_abrupt_balanced,sample_idx,14,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed14/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed14.csv,52847,0.21904743883285713,0.1626471920289855,0.1626471920289855,0.201631605291436,0.20078319681510065,178.4,40,7.569020001135353
X,INSECTS_abrupt_balanced,sample_idx,15,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed15/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed15.csv,52847,0.20644502053096675,0.12890625,0.1666294642857143,0.19717660823770902,0.19628201653462063,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,16,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed16/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed16.csv,52847,0.18587620867788143,0.0859375,0.153419384057971,0.17889548086116405,0.17800768169091605,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,17,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed17/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed17.csv,52847,0.20396616648059493,0.15415534420289856,0.15415534420289856,0.18299723635750795,0.1822162484847273,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,18,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed18/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed18.csv,52847,0.18633034987794955,0.1590625,0.1590625,0.17446838986330332,0.17367165062477577,178.4,38,7.190569001078585
X,INSECTS_abrupt_balanced,sample_idx,19,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed19/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed19.csv,52847,0.1919314246787897,0.11328125,0.15302309782608695,0.17727584812284386,0.1764571809228073,178.4,40,7.569020001135353
X,INSECTS_abrupt_balanced,sample_idx,20,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed20/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed20.csv,52847,0.18651957537797795,0.15692934782608695,0.15692934782608695,0.18272976973859628,0.18196005233875548,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,21,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed21/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed21.csv,52847,0.19539425132930913,0.140625,0.16082589285714285,0.19206373703365806,0.1911443268536396,178.4,38,7.190569001078585
X,INSECTS_abrupt_balanced,sample_idx,22,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed22/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed22.csv,52847,0.19287755217893163,0.15477807971014493,0.15477807971014493,0.18191704981445,0.18088320720922615,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,23,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed23/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed23.csv,52847,0.1996707476299506,0.046875,0.1572265625,0.1909918427759074,0.19009369621948685,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,24,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed24/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed24.csv,52847,0.19382367967907355,0.16744791666666667,0.16744791666666667,0.18595722817466345,0.18510526631245874,178.4,40,7.569020001135353
X,INSECTS_abrupt_balanced,sample_idx,25,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed25/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed25.csv,52847,0.20568811853085323,0.15234375,0.16847826086956522,0.19574485846775402,0.19484890504764868,178.4,38,7.190569001078585
X,INSECTS_abrupt_balanced,sample_idx,26,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed26/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed26.csv,52847,0.20600980188090148,0.1484375,0.17371651785714284,0.1999899591142513,0.1990895186199486,178.4,38,7.190569001078585
X,INSECTS_abrupt_balanced,sample_idx,27,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed27/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed27.csv,52847,0.20143054478021458,0.15625,0.16171875,0.1890304537669336,0.18826833556058686,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,28,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed28/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed28.csv,52847,0.2007493329801124,0.15234375,0.15234375,0.1883095826548472,0.18733895239389126,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,29,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed29/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed29.csv,52847,0.2094726285314209,0.1790736607142857,0.1790736607142857,0.20159063160140564,0.20128708732900238,178.4,38,7.190569001078585
X,INSECTS_abrupt_balanced,sample_idx,30,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed30/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed30.csv,52847,0.1871818646280773,0.16077898550724637,0.16077898550724637,0.18467493144978298,0.1838203207968883,178.4,38,7.190569001078585
X,INSECTS_abrupt_balanced,sample_idx,31,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed31/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed31.csv,52847,0.2060287244309043,0.0546875,0.16542119565217392,0.19591784504314982,0.1949699046327758,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,32,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed32/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed32.csv,52847,0.20095748103014363,0.15362870065789475,0.15362870065789475,0.1850811922975714,0.18406175605395236,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,33,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed33/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed33.csv,52847,0.20635040778095257,0.1484375,0.17125,0.19446361225321915,0.19410410251546695,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,34,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed34/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed34.csv,52847,0.1953185611292978,0.16191123188405798,0.16191123188405798,0.186324973069225,0.18572658208761195,178.4,40,7.569020001135353
X,INSECTS_abrupt_balanced,sample_idx,35,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed35/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed35.csv,52847,0.2166631975324995,0.16423233695652173,0.16423233695652173,0.19786378393554463,0.19697703185131651,178.4,40,7.569020001135353
X,INSECTS_abrupt_balanced,sample_idx,36,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed36/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed36.csv,52847,0.19713512592957028,0.1484375,0.16266741071428573,0.18892615536952945,0.18824581538581753,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,37,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed37/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed37.csv,52847,0.19968967017995345,0.1484375,0.157325634057971,0.1845341107616414,0.18380441533801634,178.4,40,7.569020001135353
X,INSECTS_abrupt_balanced,sample_idx,38,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed38/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed38.csv,52847,0.2012413192801862,0.16015625,0.17302083333333335,0.18793003246896262,0.1874991613302325,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,39,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed39/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed39.csv,52847,0.19855431717978314,0.15723958333333332,0.15723958333333332,0.1834595021833665,0.18255883514866258,178.4,39,7.379794501106969
X,INSECTS_abrupt_balanced,sample_idx,40,trackX_insects_gating_sweep,20260108-234327-id8_B_v2_theta0.50_w1_cd200,B_v2,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,none,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed40/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed40.csv,52847,0.20146838988022026,0.16310009057971014,0.16310009057971014,0.1930850685506037,0.19221302861840883,178.4,38,7.190569001078585
X,INSECTS_abrupt_balanced,sample_idx,1,trackX_insects_gating_sweep,20260108-235547-mc1_v2_gate_m1_theta0.50_w1_cd200,v2_gate_m1,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed1/20260108-235547-mc1_v2_gate_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed1.csv,52847,0.2130300679319545,0.140625,0.16083559782608695,0.20001375947485936,0.199271527347804,178.4,40,7.569020001135353
